doculect	concept	ipa	asjp	cogid	Gold
Tau	tooth	ʤipən	jip3n	3	
Badeng	tooth	ʤipən	jip3n	3	
Lun-Dayeh	tooth	lepən	lep3n	3	
Kelabit	tooth	lipən	lip3n	3	
Miri	tooth	n͂ipan	nipan	3	
Narum	tooth	nipan	nipan	3	
Kiput	tooth	lipən	lip3n	3	
Berawan (jeegan)	tooth	ʤipiən	jipi3n	3	
Berawan (Terawan)	tooth	ʤipən	jip3n	3	
SBisaya	tooth	nipon	nipon	3	
BrDusun	tooth	ipon	ipon	3	
LBisaya	tooth	ipon	ipon	3	
Lotud	tooth	nipon	nipon	3	
Burusu	tooth	dipon	dipon	3	
Idaan	tooth	nipon	nipon	3	
Seguliud	tooth	nipon	nipon	3	
Begak	tooth	nipon	nipon	3	
Bulungan	tooth	ipon	ipon	3	
Tawoyan	tooth	kukut	kukut	4	
Paser	tooth	kukut	kukut	4	
Benuaq	tooth	kukut	kukut	4	
Bonggi	tooth	kuhut	kuhut	4	
Kadorih	tooth	kosiŋ	kosiN	5	
Ngaju	tooth	kasiŋaʔ	kasiNa7	5	
Kapuas	tooth	kəsiŋeʔ	k3siNe7	5	
Bakumpai	tooth	kəsiŋeʔ	k3siNe7	5	
Tunjung	tooth	kəsiᵏŋ	k3siN	5	
Long Gelat	tooth	kuː	ku	6	
Modang woeg helag	tooth	kiu	kiu	6	
Kelai	tooth	kiw	kiw	6	
Kelai	tooth	kiu	kiu	6	
Punan Lisum	tooth	məŋŋali	m3NNali	7	
Ukit	tooth	bəgali	b3gali	8	
Buket	tooth	bəgali	b3gali	8	
Mpraa	tooth	toŋkoːw	toNkow	9	
Hovongan	tooth	tuko	tuko	9	10
Kereho	tooth	tuku	tuku	9	10
Seputan	tooth	tuku	tuku	9	10
Aoheng	tooth	tuku	tuku	9	10
Upper Kapuas Iban	tooth	ŋəlɛʔ	N3lE7	10	11
Rungus	tooth	nipon			3
Kadazan Kimanis	tooth	nipon			3
Dumpas	tooth	nipon			3
Lingkabau	tooth	nipən			3
Lobu Lanas	tooth	nipən			3
Tatana	tooth	dipon			3
Papar	tooth	nipon			3
Timugon Murut	tooth	ripon			3
Tidung Sumbol	tooth	nipon			3
Keninjal	tree	kayu	kaiu	1	
Mualang	tree	kayúː	kaiu	1	
Bekati	tree	kayṵː	kaiu	1	
Hliboi Bidayuh	tree	kiuh	kiuh	1	
Jangkang	tree	koyuh	koiuh	1	
Ribun	tree	kayoʷ	kaiow	1	
Ribun	tree	koyuh	koiuh	1	
Pangkodan Sanggau	tree	koyuh	koiuh	1	
Kadorih	tree	kacuʔ	kaTu7	1	
Ngaju	tree	kayuʔ	kaiu7	1	
Bakumpai	tree	kayuʔ	kaiu7	1	
Paser	tree	kayu	kaiu	1	
Basap (Lebo)	tree	kayu	kaiu	1	
Ngorek	tree	kayoʔ	kaio7	1	
Baram Kayan	tree	kayoʔ	kaio7	1	
Bahau Saq	tree	kayoːʔ	kaio7	1	
Long Gelat	tree	həʤüɪ̯n	h3jin	1	2
Modang woeg helag	tree	kəʤo	k3jo	1	
Dalat Melanau	tree	kayəw	kai3w	1	
Kanowit	tree	kayəw	kai3w	1	
Sekapan	tree	kaʑəw	kaZ3w	1	
Kejaman	tree	kaʑəw	kaZ3w	1	
Punan Bah	tree	kayu	kaiu	1	
Ukit	tree	kiəw	ki3w	1	
Ukit	tree	kiow	kiow	1	
Buket	tree	kiəw	ki3w	1	
Hovongan	tree	kiu	kiu	1	
Kereho	tree	kou	kou	1	
Seputan	tree	kaʉ	ka3	1	
Sebop (old)	tree	kayuʔ	kaiu7	1	
Penan Mubui	tree	kayəwʔ	kai3w7	1	
Penan Jekitan	tree	kayəwʔ	kai3w7	1	
Penan Beku	tree	kayəwʔ	kai3w7	1	
Vo	tree	kayu	kaiu	1	
Pawe	tree	kayəw	kai3w	1	
Gah	tree	kayu	kaiu	1	
Laang	tree	kayu	kaiu	1	
Sawa	tree	kayu	kaiu	1	
Tau	tree	kayu	kaiu	1	
Badeng	tree	kayu	kaiu	1	
Lun-Dayeh	tree	kayuh	kaiuh	1	
Kelabit	tree	kayuh	kaiuh	1	
Miri	tree	aʤuh	ajuh	1	
Narum	tree	hayew	haiew	1	
Kiput	tree	kacəw	kaT3w	1	
Berawan (jeegan)	tree	kaʤəw	kaj3w	1	
Berawan (Terawan)	tree	kaʤuh	kajuh	1	
BrDusun	tree	puun kayu	puunkaiu	1	
LBisaya	tree	puun kayu	puunkaiu	1	
Idaan	tree	puun kayu	puunkaiu	1	
Seberuang	tree	puə̯n	pu3n	2	3
Upper Kapuas Iban	tree	puə̯n	pu3n	2	3
Mualang	tree	pon	pon	2	3
Hliboi Bidayuh	tree	hŋuə̯n	hNu3n	2	4
Sungkung	tree	puʔutn	pu7utn	2	3
Golik	tree	puːtˀn	putn	2	3
SBisaya	tree	puun	puun	2	3
Lotud	tree	puʔun	pu7un	2	3
Bonggi	tree	puudn	puudn	2	3
Bulungan	tree	pu	pu	2	3
Seguliud	tree	pasuog kayu	pasuogkaiu	3	1
Begak	tree	pasuog kayu	pasuogkaiu	3	1
Ketapang	tree	bənuah	b3nuah	5	6
Rungus	tree	puʔun do kazu			1
Kadazan Kimanis	tree	puʔun do kazu			1
Dumpas	tree	puun do kayu			1
Lingkabau	tree	puun nu kayu			1
Lobu Lanas	tree	puun nu kayu			1
Tatana	tree	puun			3
Papar	tree	puʔun			3
Timugon Murut	tree	puun			3
Tidung Sumbol	tree	puun			3
Upper Kapuas Iban	true/correct	amat	amat	1	
Mualang	true/correct	amãⁿt	amant	1	
Kendayan 2	true/correct	banar	banar	2	
Ketapang	true/correct	bónar	bonar	2	
Seberuang	true/correct	bənaɣ	b3nax	2	
Benyadu	true/correct	banar	banar	2	
Jangkang	true/correct	bonaɣə	bonax3	2	
Pangkodan Sanggau	true/correct	bonaɣə	bonax3	2	
Kadorih	true/correct	buah	buah	2	3
Maanyan	true/correct	wuwah	wuwah	2	3
Dusun	true/correct	uah	uah	2	3
Tawoyan	true/correct	bəneʔ	b3ne7	2	
Benyadu	true/correct	batól	batol	3	4
Bekati	true/correct	batol	batol	3	4
Hliboi Bidayuh	true/correct	bətoə̯l	b3to3l	3	4
Paser	true/correct	beta	beta	3	4
Dalat Melanau	true/correct	bətul	b3tul	3	4
Sungkung	true/correct	dog	dog	4	6
Golik	true/correct	dok	dok	4	6
Ribun	true/correct	ɔduk	oduk	4	6
Kadorih	true/correct	buʤur	bujur	5	7
Bakumpai	true/correct	buʤur	bujur	5	7
Jangkang	true/correct	odúʔ	odu7	6	6
Ngaju	true/correct	tutuʔ	tutu7	6	10
Maanyan	true/correct	tuʔu	tu7u	6	11
Dusun	true/correct	tuʔu	tu7u	6	11
Basap (Lebo)	true/correct	tuʔu	tu7u	6	11
Punan Tuvu'	true/correct	tuʔuh	tu7uh	6	11
Punan Bah	true/correct	notaŋ	notaN	6	12
Punan Lisum	true/correct	puʔuŋ	pu7uN	6	13
Punan Aput	true/correct	matoʔ	mato7	6	14
Ukit	true/correct	tətəʔ	t3t37	6	10
Buket	true/correct	tətəʔ	t3t37	6	10
Hovongan	true/correct	topuʔun	topu7un	6	13
Kereho	true/correct	topuʔu	topu7u	6	13
Kereho	true/correct	tohotoŋ	tohotoN	6	8
Seputan	true/correct	təpuʔun	t3pu7un	6	13
Aoheng	true/correct	təpuʔun	t3pu7un	6	13
Lun-Dayeh	true/correct	tuu	tuu	6	11
Kelabit	true/correct	tuʔuh	tu7uh	6	11
Berawan (Terawan)	true/correct	tuʔɔh	tu7oh	6	11
Keninjal	true/correct	konaʔ	kona7	7	14
Tawoyan	true/correct	kuneʔ	kune7	7	14
Tawoyan	true/correct	kunəʔ	kun37	7	14
Benuaq	true/correct	konaʔ	kona7	7	14
Tunjung	true/correct	kənay	k3nai	7	14
Tunjung	true/correct	kənaʔ	k3na7	7	14
Kiput	true/correct	kənəh	k3n3h	7	14
Berawan (jeegan)	true/correct	kəna	k3na	7	14
Berawan (Terawan)	true/correct	kənəh	k3n3h	7	14
Ngorek	true/correct	lan	lan	8	15
Mpraa	true/correct	lãə̯̃	la3	8	15
Baram Kayan	true/correct	lan	lan	8	15
Apo Kayan Kayan	true/correct	laːn	lan	8	15
Sekapan	true/correct	ɮan	Lan	8	15
Kejaman	true/correct	ɮan	Lan	8	15
Lahanan	true/correct	ɮan	Lan	8	15
Punan Bah	true/correct	lan	lan	8	15
Penan Beku	true/correct	lan	lan	8	15
Vo	true/correct	lan	lan	8	15
Pawe	true/correct	lan	lan	8	15
Gah	true/correct	lan	lan	8	15
Tau	true/correct	lan	lan	8	15
Badeng	true/correct	lan	lan	8	15
Mpraa	true/correct	hĩə̯̃h	hi3h	9	16
Bahau Saq	true/correct	hiuːʔ	hiu7	9	16
Busang	true/correct	maruŋ	maruN	10	17
Long Gelat	true/correct	məliə̯n	m3li3n	10	17
Modang woeg helag	true/correct	mələwŋ	m3l3wN	10	17
Sekapan	true/correct	maruə	maru3	10	17
Punan Aput	true/correct	mo͂ŋo͂	moNo	10	18
Burusu	true/correct	monoŋ	monoN	10	19
Bahau Saq	true/correct	təŋan	t3Nan	11	20
Gaai	true/correct	tahnaŋ	tahnaN	11	21
Kelai	true/correct	ŋənŋan	N3nNan	11	21
Kanowit	true/correct	səno	s3no	11	22
Sebop (old)	true/correct	tənəŋ	t3n3N	11	21
Penan Mubui	true/correct	tənəŋ	t3n3N	11	21
Penan Jekitan	true/correct	tənəŋ	t3n3N	11	21
Sawa	true/correct	tənəŋ	t3n3N	11	21
Miri	true/correct	tulin	tulin	11	23
Long Gelat	true/correct	oa	oa	12	24
Narum	true/correct	luɣos	luxos	13	25
Kendayan 2	twins	kambar	kambar	1	
Ketapang	twins	kombar	kombar	1	
Mualang	twins	kəmaɣ	k3max	1	
Benyadu	twins	kemerə	kemer3	1	
Sungkung	twins	kambar	kambar	1	
Golik	twins	kombaʀ	kombar	1	
Pangkodan Sanggau	twins	komaɣə	komax3	1	
Kadorih	twins	kambar	kambar	1	
Ngaju	twins	kembar	kembar	1	
Kapuas	twins	kambar	kambar	1	
Bakumpai	twins	kəmbar	k3mbar	1	
Maanyan	twins	kamᵇar	kamar	1	
Hovongan	twins	kəmbar	k3mbar	1	
BrDusun	twins	gombor	gombor	1	
LBisaya	twins	gombor	gombor	1	
Seguliud	twins	kambar	kambar	1	
Bulungan	twins	kəmbor	k3mbor	1	
Tawoyan	twins	ruaŋ	ruaN	2	
Benuaq	twins	məruaᵏŋ	m3ruaN	2	
Tunjung	twins	məruaᵏŋ	m3ruaN	2	
Upper Kapuas Iban	twins	samaʔ	sama7	3	4
Bekati	twins	apit	apit	3	
Hliboi Bidayuh	twins	lipiə̯d	lipi3d	3	
Ribun	twins	mapiʔ	mapi7	3	
Ngorek	twins	pit	pit	3	
Mpraa	twins	kapayñ	kapain	3	
Baram Kayan	twins	papin	papin	3	
Apo Kayan Kayan	twins	papin	papin	3	
Busang	twins	pərapit	p3rapit	3	
Bahau Saq	twins	anak apeːt	anakapet	3	
Long Gelat	twins	pətpeyn	p3tpein	3	
Modang woeg helag	twins	pətpeᵈn	p3tpen	3	
Gaai	twins	payaŋ	paiaN	3	5
Kelai	twins	pəkpɪl	p3kpil	3	
Dalat Melanau	twins	papid	papid	3	
Kanowit	twins	sapit	sapit	3	
Sekapan	twins	apit	apit	3	
Kejaman	twins	aneə̯k apit	ane3kapit	3	
Lahanan	twins	apit	apit	3	
Punan Tuvu'	twins	apit	apit	3	
Punan Bah	twins	kapit	kapit	3	
Buket	twins	kapit	kapit	3	
Kereho	twins	bokapit	bokapit	3	
Aoheng	twins	capit	Tapit	3	
Penan Jekitan	twins	pipak	pipak	3	
Penan Beku	twins	təkəpit	t3k3pit	3	
Vo	twins	təkəpet	t3k3pet	3	
Pawe	twins	pəpit	p3pit	3	
Gah	twins	pəpit	p3pit	3	
Laang	twins	pəpit	p3pit	3	
Sawa	twins	pəpit	p3pit	3	
Tau	twins	pəpit	p3pit	3	
Badeng	twins	pəpit	p3pit	3	
Lun-Dayeh	twins	rapid	rapid	3	
Kelabit	twins	apid	apid	3	
SBisaya	twins	apid	apid	3	
Lotud	twins	gapid	gapid	3	
Idaan	twins	apol	apol	3	6
Idaan	twins	gapol	gapol	3	6
Begak	twins	gapol	gapol	3	6
Bonggi	twins	afid	afid	3	
Punan Lisum	twins	pəkakap	p3kakap	4	8
Punan Aput	twins	pəkuoʔ	p3kuo7	4	7
Punan Aput	twins	pəkakap	p3kakap	4	8
Ukit	twins	pəkakap	p3kakap	4	8
Dalat Melanau	twins	bəgəbəɣ	b3g3b3x	6	1
Penan Mubui	twins	padeʔ ʤah loho	pade7jahloho	7	10
Bulungan	twins	bandu	bandu	8	11
Rungus	twins	apid			3
Kadazan Kimanis	twins	miapid			3
Dumpas	twins	apid			3
Lingkabau	twins	apid			3
Lobu Lanas	twins	muapid			3
Tatana	twins	apid			3
Papar	twins	kambar			1
Timugon Murut	twins	nanggapir			3
Tidung Sumbol	twins	nagapid			3
Kendayan 2	two	dua	dua	1	
Ketapang	two	dúo	duo	1	
Keninjal	two	dua utiʔ	duauti7	1	
Seberuang	two	duá	dua	1	
Upper Kapuas Iban	two	dua itɛʔ	duaitE7	1	
Mualang	two	dua uteʔ	duaute7	1	
Benyadu	two	dua	dua	1	
Bekati	two	dua	dua	1	
Hliboi Bidayuh	two	uoh	uoh	1	
Sungkung	two	duɨ	du3	1	
Golik	two	duɨh	du3h	1	
Jangkang	two	dukáh	dukah	1	2
Ribun	two	dúkoh	dukoh	1	2
Pangkodan Sanggau	two	dukah	dukah	1	2
Kadorih	two	duoʔ	duo7	1	
Ngaju	two	dueʔ	due7	1	
Kapuas	two	dueʔ	due7	1	
Bakumpai	two	dueʔ	due7	1	
Maanyan	two	rueh	rueh	1	
Dusun	two	rueh	rueh	1	
Tawoyan	two	duəʔ	du37	1	
Paser	two	duoʔ	duo7	1	
Benuaq	two	duaʔ	dua7	1	
Tunjung	two	rəgaʔ	r3ga7	1	
Basap (Lebo)	two	dua	dua	1	
Ngorek	two	luaʔ	lua7	1	
Mpraa	two	waʔ	wa7	1	
Baram Kayan	two	duaʔ	dua7	1	
Apo Kayan Kayan	two	duaʔ	dua7	1	
Busang	two	duaʔ	dua7	1	
Bahau Saq	two	duaːʔ	dua7	1	
Dalat Melanau	two	duah	duah	1	
Kanowit	two	duah	duah	1	
Sekapan	two	dəgwa	d3gwa	1	
Kejaman	two	dəgwah	d3gwah	1	
Lahanan	two	ləgwah	l3gwah	1	
Punan Tuvu'	two	duoh	duoh	1	
Punan Bah	two	duo	duo	1	
Punan Lisum	two	duɘ	du3	1	
Punan Aput	two	luo	luo	1	
Ukit	two	duə	du3	1	
Buket	two	duɨ	du3	1	
Hovongan	two	duo	duo	1	
Kereho	two	duo	duo	1	
Seputan	two	duo	duo	1	
Aoheng	two	duo	duo	1	
Sebop (old)	two	duah	duah	1	
Penan Mubui	two	duah	duah	1	
Penan Jekitan	two	duah	duah	1	
Penan Beku	two	duah	duah	1	
Vo	two	luwɨ	luw3	1	
Pawe	two	luwe	luwe	1	
Gah	two	dua	dua	1	
Laang	two	dua	dua	1	
Sawa	two	dua	dua	1	
Tau	two	dua	dua	1	
Badeng	two	dua	dua	1	
Lun-Dayeh	two	duəh	du3h	1	
Kelabit	two	duəh	du3h	1	
Miri	two	dəbeh	d3beh	1	
Narum	two	dəbeh	d3beh	1	
Kiput	two	dufih	dufih	1	
Berawan (jeegan)	two	duvʸe	duve	1	
Berawan (jeegan)	two	duvəy	duv3i	1	
Berawan (Terawan)	two	ləbih	l3bih	1	
SBisaya	two	duo	duo	1	
BrDusun	two	duo	duo	1	
LBisaya	two	duo	duo	1	
Lotud	two	duo	duo	1	
Burusu	two	duŋaiʔ	duNai7	1	3
Idaan	two	duo	duo	1	
Seguliud	two	duo	duo	1	
Begak	two	duo	duo	1	
Bonggi	two	dua	dua	1	
Bulungan	two	dua	dua	1	
Long Gelat	two	əŋgao̯ʔ	3Ngao7	2	1
Modang woeg helag	two	ŋgao̯ʔ	Ngao7	2	1
Gaai	two	agoʔ	ago7	2	1
Kelai	two	agoʔ	ago7	2	1
Rungus	two	duvo			1
Kadazan Kimanis	two	duvo			1
Dumpas	two	duo			1
Lingkabau	two	duə			1
Lobu Lanas	two	duə			1
Tatana	two	duo			1
Papar	two	duo			1
Timugon Murut	two	ruo			1
Tidung Sumbol	two	duo			1
Kendayan 2	unripe	mantaʔ	manta7	1	
Ketapang	unripe	mátah	matah	1	
Keninjal	unripe	mataʔ	mata7	1	
Seberuang	unripe	mataʔ	mata7	1	
Upper Kapuas Iban	unripe	mataʔ	mata7	1	
Mualang	unripe	mantaʔ	manta7	1	
Benyadu	unripe	aŋot	aNot	1	2
Benyadu	unripe	tuaʔ	tua7	1	3
Bekati	unripe	antḛ́ʸ	ante	1	
Hliboi Bidayuh	unripe	ataʔ	ata7	1	
Sungkung	unripe	mahteʔ	mahte7	1	
Golik	unripe	montaʔ	monta7	1	
Jangkang	unripe	monta	monta	1	
Pangkodan Sanggau	unripe	montɑʔ	monta7	1	
Kadorih	unripe	motaʔ	mota7	1	
Ngaju	unripe	mantaʔ	manta7	1	
Kapuas	unripe	mantaʔ	manta7	1	
Bakumpai	unripe	mantaʔ	manta7	1	
Maanyan	unripe	mantaʔ	manta7	1	
Dusun	unripe	mantaʔ	manta7	1	
Mpraa	unripe	taː	ta	1	
Apo Kayan Kayan	unripe	ataːʔ	ata7	1	
Busang	unripe	ataʔ	ata7	1	
Bahau Saq	unripe	mataːʔ	mata7	1	
Gaai	unripe	mtaʔ	mta7	1	
Kelai	unripe	mtæʔ	mtE7	1	
Kanowit	unripe	taːʔ	ta7	1	
Sekapan	unripe	taːʔ	ta7	1	
Kejaman	unripe	taːʔ	ta7	1	
Lahanan	unripe	taːʔ	ta7	1	
Punan Tuvu'	unripe	taʔ	ta7	1	
Punan Bah	unripe	etaʔ	eta7	1	
Punan Lisum	unripe	ataʔ	ata7	1	
Buket	unripe	ataʔ	ata7	1	
Hovongan	unripe	mataʔ	mata7	1	
Kereho	unripe	motaʔ	mota7	1	
Penan Mubui	unripe	mataʔ	mata7	1	
Penan Jekitan	unripe	matəʔ	mat37	1	
Penan Beku	unripe	matəʔ	mat37	1	
Vo	unripe	mataʔ	mata7	1	
Pawe	unripe	buaʔ ataʔ	bua7ata7	1	
Kelabit	unripe	mataʔ	mata7	1	
Narum	unripe	mataʔ	mata7	1	
Berawan (jeegan)	unripe	mata	mata	1	
Berawan (Terawan)	unripe	mata	mata	1	
SBisaya	unripe	mamataʔ	mamata7	1	
BrDusun	unripe	mataʔ	mata7	1	
LBisaya	unripe	mataʔ	mata7	1	
Lotud	unripe	mataʔ	mata7	1	
Burusu	unripe	mataʔ	mata7	1	
Idaan	unripe	attaʔ	atta7	1	
Seguliud	unripe	attaʔ	atta7	1	
Begak	unripe	attaʔ	atta7	1	
Bonggi	unripe	məntaʔ	m3nta7	1	
Bulungan	unripe	mata	mata	1	
Gah	unripe	milaŋ	milaN	2	4
Laang	unripe	milaŋ	milaN	2	4
Punan Aput	unripe	hom	hom	3	5
Seputan	unripe	ñan mose	nanmose	4	6
Rungus	unripe	mataʔ			1
Kadazan Kimanis	unripe	mataʔ			1
Dumpas	unripe	maataʔ			1
Lingkabau	unripe	aataʔ			1
Lobu Lanas	unripe	maataʔ			1
Tatana	unripe	mamataʔ			1
Papar	unripe	mataʔ			1
Timugon Murut	unripe	makataʔ			1
Tidung Sumbol	unripe	mataʔ			1
Kendayan 2	upriver	hulu	hulu	1	
Ketapang	upriver	hulu	hulu	1	
Keninjal	upriver	ulu	ulu	1	
Seberuang	upriver	ulow	ulow	1	
Mualang	upriver	ulúː	ulu	1	
Golik	upriver	hulu	hulu	1	
Kelai	upriver	ɒl	ol	1	2
Kejaman	upriver	uruə̯ŋ	uru3N	1	3
Lahanan	upriver	uroŋ	uroN	1	3
Punan Bah	upriver	ləvow	l3vow	1	4
SBisaya	upriver	tuluʔ	tulu7	1	
Lotud	upriver	sulok	sulok	1	5
Bulungan	upriver	dulu	dulu	1	
Kendayan 2	upriver	mudik	mudik	2	6
Ketapang	upriver	mudɛk	mudEk	2	6
Keninjal	upriver	mudit	mudit	2	6
Seberuang	upriver	mudiə̯k	mudi3k	2	6
Mualang	upriver	mudeə̯k	mude3k	2	6
Bekati	upriver	maliʔ	mali7	2	7
Hliboi Bidayuh	upriver	ndiə̯k	ndi3k	2	6
Sungkung	upriver	midɛˣk	midEk	2	6
Golik	upriver	mudɛk	mudEk	2	6
Jangkang	upriver	mudeʔ	mude7	2	6
Pangkodan Sanggau	upriver	mudɛʔ	mudE7	2	6
Paser	upriver	murek	murek	2	6
Mpraa	upriver	uae̯ʔ	uae7	2	8
Mpraa	upriver	ntiːə̯ʔ	nti37	2	6
Apo Kayan Kayan	upriver	hudiə̯k	hudi3k	2	6
Busang	upriver	hudik	hudik	2	6
Bahau Saq	upriver	hudik	hudik	2	6
Long Gelat	upriver	lədeyk	l3deik	2	6
Modang woeg helag	upriver	lədeyk	l3deik	2	6
Gaai	upriver	kamdek	kamdek	2	6
Kelai	upriver	diə̯k	di3k	2	6
Punan Bah	upriver	muriə̯ʔ	muri37	2	6
Hovongan	upriver	muriʔ	muri7	2	6
Kereho	upriver	morɛʔ	morE7	2	6
Jangkang	upriver	soʤu	soju	3	8
Ribun	upriver	soʤuː	soju	3	8
Pangkodan Sanggau	upriver	soʤúː	soju	3	8
Ribun	upriver	ñoʤuː	noju	4	8
Ngaju	upriver	ŋaʤuʔ	Naju7	4	8
Kapuas	upriver	ŋaʤuʔ	Naju7	4	8
Bakumpai	upriver	ŋaʤuʔ	Naju7	4	8
Dalat Melanau	upriver	kaʤoʔ	kajo7	4	8
Sekapan	upriver	ŋaʤəwʔ	Naj3w7	4	8
Kejaman	upriver	naʤuʔ	naju7	4	8
Lahanan	upriver	ŋaʤuʔ	Naju7	4	8
Punan Tuvu'	upriver	ricuʔ	riTu7	4	8
Maanyan	upriver	rahay	rahai	5	10
Dusun	upriver	rahay	rahai	5	10
Basap (Lebo)	upriver	pəmaŋ	p3maN	6	11
Hliboi Bidayuh	upriver	ud piʔitn	udpi7itn	7	2
Kadorih	upriver	uut	uut	7	2
Dalat Melanau	upriver	ud	ud	7	2
Kanowit	upriver	ut	ut	7	2
Buket	upriver	ut	ut	7	2
Hovongan	upriver	uut	uut	7	2
Kereho	upriver	uut	uut	7	2
Seputan	upriver	ut	ut	7	2
Aoheng	upriver	ut	ut	7	2
Lun-Dayeh	upriver	luud	luud	7	2
Miri	upriver	uʔut	u7ut	7	2
Narum	upriver	awt	awt	7	2
Kiput	upriver	soot	soot	7	2
BrDusun	upriver	duud	duud	7	2
LBisaya	upriver	uud	uud	7	2
Benyadu	upriver	daé	dae	8	13
Bekati	upriver	daé	dae	8	13
Tawoyan	upriver	dayəʔ	dai37	8	13
Benuaq	upriver	dayaʔ	daia7	8	13
Penan Jekitan	upriver	dayah	daiah	8	13
Penan Beku	upriver	dayah	daiah	8	13
Tau	upriver	daya	daia	8	13
Badeng	upriver	daya soŋay	daiasoNai	8	13
Kelabit	upriver	dayəh	dai3h	8	13
Miri	upriver	daʤih	dajih	8	13
Narum	upriver	dayeh	daieh	8	13
Burusu	upriver	rayo	raio	8	13
Begak	upriver	di’ttas	dittas	8	13
Vo	upriver	kaʔiŋ	ka7iN	9	15
Berawan (jeegan)	upriver	kayn͂	kain	9	15
Berawan (Terawan)	upriver	kaiŋ	kaiN	9	15
Punan Aput	upriver	seray	serai	10	16
LBisaya	upriver	sarayo	saraio	10	13
Lotud	upriver	sarayo	saraio	10	13
Idaan	upriver	akod	akod	11	17
Seguliud	upriver	akod	akod	11	17
Sungkung	upriver	kaʔ naŋɨn piʔitn	ka7naN3npi7itn	12	18
Tunjung	upriver	nuːᵏŋ	nuN	13	19
Punan Lisum	upriver	hivuy	hivui	14	4
Ukit	upriver	ut suŋe	utsuNe	15	2
Ukit	upriver	ut ranum	utranum	16	2
Bonggi	upriver	ŋindiaa	Nindiaa	17	13
Rungus	upriver	sa razo			13
Kadazan Kimanis	upriver	saajo			13
Dumpas	upriver	uud			2
Lingkabau	upriver	rayə			13
Lobu Lanas	upriver	u(ʔ)ud			2
Tatana	upriver	rayo			13
Papar	upriver	rayo			13
Timugon Murut	upriver	layo			13
Tidung Sumbol	upriver	sulok			20
Kendayan 2	vein	urat	urat	1	
Ketapang	vein	urat	urat	1	
Keninjal	vein	uɣat	uxat	1	
Seberuang	vein	uɣat	uxat	1	
Upper Kapuas Iban	vein	urat	urat	1	
Mualang	vein	uɣat	uxat	1	
Benyadu	vein	uhat	uhat	1	
Bekati	vein	uhat	uhat	1	
Hliboi Bidayuh	vein	aát	aat	1	
Sungkung	vein	uát	uat	1	
Golik	vein	uʀat	urat	1	
Jangkang	vein	uat	uat	1	
Ribun	vein	uaʔ	ua7	1	
Pangkodan Sanggau	vein	uɣat	uxat	1	
Kadorih	vein	uhat	uhat	1	
Ngaju	vein	uhat	uhat	1	
Maanyan	vein	uat	uat	1	
Maanyan	vein	uwat	uwat	1	
Dusun	vein	uyat	uiat	1	
Tawoyan	vein	uyat	uiat	1	
Basap (Lebo)	vein	orat	orat	1	
Ngorek	vein	wat	wat	1	
Baram Kayan	vein	uhat	uhat	1	
Apo Kayan Kayan	vein	uhat	uhat	1	
Busang	vein	huat	huat	1	
Bahau Saq	vein	wat raːʔ	watra7	1	
Long Gelat	vein	hüɪ̯t	hit	1	
Gaai	vein	hut	hut	1	
Kelai	vein	hut	hut	1	
Kelai	vein	huə̯t	hu3t	1	
Dalat Melanau	vein	wat	wat	1	
Kanowit	vein	urat	urat	1	
Sekapan	vein	uat	uat	1	
Kejaman	vein	wat	wat	1	
Lahanan	vein	wat	wat	1	
Punan Tuvu'	vein	uat	uat	1	
Punan Bah	vein	uat	uat	1	
Punan Lisum	vein	uat	uat	1	
Punan Aput	vein	uat	uat	1	
Ukit	vein	uat	uat	1	
Buket	vein	wat daʔ	watda7	1	
Hovongan	vein	uhat	uhat	1	
Kereho	vein	ohat	ohat	1	
Seputan	vein	uhat	uhat	1	
Aoheng	vein	ohat daha	ohatdaha	1	
Sebop (old)	vein	kaloat	kaloat	1	
Penan Mubui	vein	kəluhat	k3luhat	1	
Penan Jekitan	vein	kəluat	k3luat	1	
Penan Beku	vein	kəluat	k3luat	1	
Vo	vein	wat	wat	1	
Pawe	vein	uat	uat	1	
Gah	vein	wat	wat	1	
Laang	vein	uat	uat	1	
Sawa	vein	uat	uat	1	
Tau	vein	uat	uat	1	
Badeng	vein	wat	wat	1	
Kelabit	vein	urat	urat	1	
Narum	vein	uɣat	uxat	1	
Kiput	vein	iraat	iraat	1	
Berawan (jeegan)	vein	ikit	ikit	1	
Berawan (Terawan)	vein	yeʔ	ie7	1	
SBisaya	vein	urat	urat	1	
BrDusun	vein	uat	uat	1	
LBisaya	vein	uat	uat	1	
Lotud	vein	uhat	uhat	1	
Burusu	vein	urat	urat	1	
Idaan	vein	uat	uat	1	
Seguliud	vein	uat	uat	1	
Begak	vein	uat	uat	1	
Bonggi	vein	wart	wart	1	
Bulungan	vein	urot	urot	1	
Bulungan	vein	urat	urat	1	
Benuaq	vein	topok daya	topokdaia	2	
Tunjung	vein	topok rahaʔ	topokraha7	2	
Modang woeg helag	vein	ləwʔ ləhaʔ	l3w7l3ha7	3	
Rungus	vein	uhat			1
Kadazan Kimanis	vein	uhat			1
Dumpas	vein	uat			1
Lingkabau	vein	uat			1
Lobu Lanas	vein	uat			1
Tatana	vein	urat			1
Papar	vein	uhat			1
Timugon Murut	vein	uat			1
Tidung Sumbol	vein	awat			1
Kendayan 2	vomit	taputah	taputah	1	
